102.000000	4.151289	-278.607587	3.126556	198.379253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630355.981455	0.000000
102.000000	2.161662	-214.961970	-2.019546	-270.054436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630355.981455	0.000000
103.000000	7.375083	182.673543	-2.307518	180.214559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630355.996006	0.000000
103.000000	3.781039	-199.396506	3.485587	404.670265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630355.996006	0.000000
104.000000	5.606110	-158.108011	4.031612	359.275359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630355.996700	0.000000
104.000000	0.261793	-569.743839	1.836291	-38.734144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630355.996700	0.000000
105.000000	0.583424	-172.443047	-0.097237	-92.749519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.010251	0.000000
105.000000	1.260346	-364.773012	1.458561	103.694336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.010251	0.000000
106.000000	1.301485	-60.309627	1.955968	31.643294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.025929	0.000000
106.000000	0.542285	-117.462778	-0.314152	188.442339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.025929	0.000000
107.000000	3.953074	33.333728	5.123663	452.155775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.026677	0.000000
107.000000	3.335991	-279.800615	0.175775	846.608633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.026677	0.000000
108.000000	0.714321	165.518622	-1.316445	1079.196751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.040204	0.000000
108.000000	0.744240	-234.338391	0.848957	1452.870725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.040204	0.000000
109.000000	4.757153	3.216314	-2.737607	1488.386685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.056040	0.000000
109.000000	0.452528	410.728903	0.014960	1926.463606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.056040	0.000000
110.000000	5.542532	788.088548	0.362770	1987.100474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.056675	0.000000
110.000000	0.848957	640.887956	5.490173	2215.299820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.056675	0.000000
111.000000	-1.858730	1044.570887	1.593197	2012.116665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.070233	0.000000
111.000000	0.287972	828.625324	-1.798892	2171.634618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.070233	0.000000
112.000000	3.324771	1053.681283	8.515752	2526.848445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.085934	0.000000
112.000000	1.368803	769.426447	-2.214021	2938.807775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.085934	0.000000
113.000000	2.756306	1034.987394	-1.024733	2980.215948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.086682	0.000000
113.000000	1.454821	640.149326	-1.252866	3456.886766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.086682	0.000000
114.000000	1.361324	174.492512	1.338884	3616.780579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.100239	0.000000
114.000000	0.602124	292.488226	1.589457	3742.336501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.100239	0.000000
115.000000	0.317891	657.263108	-0.482447	3962.001394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.116045	0.000000
115.000000	3.567865	715.212858	-1.649296	4220.751983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.116045	0.000000
116.000000	4.312105	1052.901514	-4.342024	3951.671791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.116645	0.000000
116.000000	2.483294	843.721430	0.721801	4097.800902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.116645	0.000000
117.000000	1.346364	1125.029225	3.683801	4486.397076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.130199	0.000000
117.000000	-2.905902	861.216682	2.591751	4019.309751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.130199	0.000000
118.000000	-0.127157	824.434766	2.056945	3845.970998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1762630356.145988	0.000000
